ano,mes,delegacia,populacao,densidade_demografica,idh,furtos,roubos,homicidios_dolosos,lesao_corporal,estelionato,trafico_drogas,total_ocorrencias,trimestre,taxa_por_100k,mes_sin,mes_cos
2019,2,Osasco,700000,10200,0.76,209,151,5,80,70,51,698,1,99.71428571428572,0.8660254037844386,0.5000000000000001
2019,3,Osasco,700000,10200,0.76,207,176,6,110,72,51,775,1,110.71428571428571,1.0,6.123233995736766e-17
2019,4,Osasco,700000,10200,0.76,217,173,5,92,78,73,763,2,109.0,0.8660254037844387,-0.4999999999999998
2019,5,Osasco,700000,10200,0.76,233,175,6,105,84,70,823,2,117.57142857142858,0.49999999999999994,-0.8660254037844387
2019,6,Osasco,700000,10200,0.76,248,163,6,96,75,72,809,2,115.57142857142857,1.2246467991473532e-16,-1.0
2019,7,Osasco,700000,10200,0.76,257,160,5,77,83,59,778,3,111.14285714285714,-0.4999999999999997,-0.8660254037844388
2019,8,Osasco,700000,10200,0.76,215,174,5,82,81,52,730,3,104.28571428571429,-0.8660254037844384,-0.5000000000000004
2019,9,Osasco,700000,10200,0.76,203,145,4,76,69,69,679,3,97.0,-1.0,-1.8369701987210297e-16
2019,10,Osasco,700000,10200,0.76,173,145,3,52,61,40,568,4,81.14285714285714,-0.8660254037844386,0.5000000000000001
2019,11,Osasco,700000,10200,0.76,184,140,4,71,67,50,623,4,89.0,-0.5000000000000004,0.8660254037844384
2019,12,Osasco,700000,10200,0.76,162,136,4,85,55,36,575,4,82.14285714285715,-2.4492935982947064e-16,1.0
2020,1,Osasco,700000,10200,0.76,161,113,3,55,57,38,505,1,72.14285714285714,0.49999999999999994,0.8660254037844387
2020,2,Osasco,700000,10200,0.76,139,113,3,52,58,33,494,1,70.57142857142857,0.8660254037844386,0.5000000000000001
2020,3,Osasco,700000,10200,0.76,187,135,5,81,70,65,669,1,95.57142857142857,1.0,6.123233995736766e-17
2020,4,Osasco,700000,10200,0.76,204,155,5,85,82,77,733,2,104.71428571428572,0.8660254037844387,-0.4999999999999998
2020,5,Osasco,700000,10200,0.76,238,161,5,97,81,53,776,2,110.85714285714286,0.49999999999999994,-0.8660254037844387
2020,6,Osasco,700000,10200,0.76,199,159,5,80,67,56,694,2,99.14285714285715,1.2246467991473532e-16,-1.0
2020,7,Osasco,700000,10200,0.76,196,167,5,81,80,56,720,3,102.85714285714286,-0.4999999999999997,-0.8660254037844388
2020,8,Osasco,700000,10200,0.76,201,164,4,71,77,60,683,3,97.57142857142857,-0.8660254037844384,-0.5000000000000004
2020,9,Osasco,700000,10200,0.76,179,137,3,80,54,56,589,3,84.14285714285714,-1.0,-1.8369701987210297e-16
2020,10,Osasco,700000,10200,0.76,213,141,5,87,61,55,700,4,100.0,-0.8660254037844386,0.5000000000000001
2020,11,Osasco,700000,10200,0.76,190,143,4,92,68,43,658,4,94.0,-0.5000000000000004,0.8660254037844384
2020,12,Osasco,700000,10200,0.76,152,119,3,69,58,31,526,4,75.14285714285714,-2.4492935982947064e-16,1.0
2021,1,Osasco,700000,10200,0.76,191,139,4,73,59,49,622,1,88.85714285714286,0.49999999999999994,0.8660254037844387
2021,2,Osasco,700000,10200,0.76,184,142,4,76,55,50,624,1,89.14285714285714,0.8660254037844386,0.5000000000000001
2021,3,Osasco,700000,10200,0.76,169,136,4,71,60,61,616,1,88.0,1.0,6.123233995736766e-17
2021,4,Osasco,700000,10200,0.76,225,154,5,79,87,68,748,2,106.85714285714285,0.8660254037844387,-0.4999999999999998
2021,5,Osasco,700000,10200,0.76,255,205,5,92,87,79,856,2,122.28571428571429,0.49999999999999994,-0.8660254037844387
2021,6,Osasco,700000,10200,0.76,212,178,5,93,78,72,775,2,110.71428571428571,1.2246467991473532e-16,-1.0
2021,7,Osasco,700000,10200,0.76,204,146,5,86,60,42,683,3,97.57142857142857,-0.4999999999999997,-0.8660254037844388
2021,8,Osasco,700000,10200,0.76,205,163,3,87,70,50,672,3,96.0,-0.8660254037844384,-0.5000000000000004
2021,9,Osasco,700000,10200,0.76,189,142,4,81,60,43,637,3,91.0,-1.0,-1.8369701987210297e-16
2021,10,Osasco,700000,10200,0.76,196,129,4,63,69,46,610,4,87.14285714285714,-0.8660254037844386,0.5000000000000001
2021,11,Osasco,700000,10200,0.76,177,136,4,63,42,50,569,4,81.28571428571428,-0.5000000000000004,0.8660254037844384
2021,12,Osasco,700000,10200,0.76,198,123,4,69,70,55,624,4,89.14285714285714,-2.4492935982947064e-16,1.0
2022,1,Osasco,700000,10200,0.76,169,130,3,70,59,44,565,1,80.71428571428572,0.49999999999999994,0.8660254037844387
2022,2,Osasco,700000,10200,0.76,183,120,4,79,75,48,613,1,87.57142857142858,0.8660254037844386,0.5000000000000001
2022,3,Osasco,700000,10200,0.76,163,161,4,76,75,54,631,1,90.14285714285715,1.0,6.123233995736766e-17
2022,4,Osasco,700000,10200,0.76,186,146,4,79,70,51,640,2,91.42857142857143,0.8660254037844387,-0.4999999999999998
2022,5,Osasco,700000,10200,0.76,205,150,5,77,72,59,711,2,101.57142857142858,0.49999999999999994,-0.8660254037844387
2022,6,Osasco,700000,10200,0.76,204,138,5,84,60,61,675,2,96.42857142857143,1.2246467991473532e-16,-1.0
2022,7,Osasco,700000,10200,0.76,253,182,5,83,86,56,786,3,112.28571428571429,-0.4999999999999997,-0.8660254037844388
2022,8,Osasco,700000,10200,0.76,198,141,4,77,65,54,656,3,93.71428571428571,-0.8660254037844384,-0.5000000000000004
2022,9,Osasco,700000,10200,0.76,212,152,4,79,71,50,677,3,96.71428571428572,-1.0,-1.8369701987210297e-16
2022,10,Osasco,700000,10200,0.76,188,133,4,90,55,39,613,4,87.57142857142858,-0.8660254037844386,0.5000000000000001
2022,11,Osasco,700000,10200,0.76,151,119,3,62,64,46,540,4,77.14285714285714,-0.5000000000000004,0.8660254037844384
2022,12,Osasco,700000,10200,0.76,149,104,3,48,45,47,486,4,69.42857142857142,-2.4492935982947064e-16,1.0
2023,1,Osasco,700000,10200,0.76,157,107,3,69,51,53,531,1,75.85714285714286,0.49999999999999994,0.8660254037844387
2023,2,Osasco,700000,10200,0.76,178,127,3,63,63,41,562,1,80.28571428571428,0.8660254037844386,0.5000000000000001
2023,3,Osasco,700000,10200,0.76,182,128,4,72,61,44,602,1,86.0,1.0,6.123233995736766e-17
2023,4,Osasco,700000,10200,0.76,196,122,3,70,65,57,603,2,86.14285714285715,0.8660254037844387,-0.4999999999999998
2023,5,Osasco,700000,10200,0.76,227,143,4,82,68,59,695,2,99.28571428571428,0.49999999999999994,-0.8660254037844387
2023,6,Osasco,700000,10200,0.76,200,194,5,98,72,63,776,2,110.85714285714286,1.2246467991473532e-16,-1.0
2023,7,Osasco,700000,10200,0.76,257,176,4,79,85,73,786,3,112.28571428571429,-0.4999999999999997,-0.8660254037844388
2023,8,Osasco,700000,10200,0.76,196,123,3,81,58,48,600,3,85.71428571428571,-0.8660254037844384,-0.5000000000000004
2023,9,Osasco,700000,10200,0.76,147,133,4,74,57,51,565,3,80.71428571428572,-1.0,-1.8369701987210297e-16
2023,10,Osasco,700000,10200,0.76,172,126,3,72,77,53,581,4,83.0,-0.8660254037844386,0.5000000000000001
2023,11,Osasco,700000,10200,0.76,145,124,3,66,44,46,509,4,72.71428571428572,-0.5000000000000004,0.8660254037844384
2023,12,Osasco,700000,10200,0.76,169,134,4,67,50,47,568,4,81.14285714285714,-2.4492935982947064e-16,1.0
2018,1,São Bernardo,840000,2900,0.8,150,113,3,79,51,45,528,1,62.857142857142854,0.49999999999999994,0.8660254037844387
2018,2,São Bernardo,840000,2900,0.8,186,122,4,66,42,40,570,1,67.85714285714286,0.8660254037844386,0.5000000000000001
2018,3,São Bernardo,840000,2900,0.8,243,168,5,88,59,61,749,1,89.16666666666667,1.0,6.123233995736766e-17
2018,4,São Bernardo,840000,2900,0.8,190,133,4,72,46,52,604,2,71.9047619047619,0.8660254037844387,-0.4999999999999998
2018,5,São Bernardo,840000,2900,0.8,204,150,4,86,59,62,683,2,81.30952380952381,0.49999999999999994,-0.8660254037844387
2018,6,São Bernardo,840000,2900,0.8,225,180,6,88,63,55,767,2,91.30952380952381,1.2246467991473532e-16,-1.0
2018,7,São Bernardo,840000,2900,0.8,206,146,5,75,65,69,699,3,83.21428571428571,-0.4999999999999997,-0.8660254037844388
2018,8,São Bernardo,840000,2900,0.8,204,115,3,61,67,46,591,3,70.35714285714286,-0.8660254037844384,-0.5000000000000004
2018,9,São Bernardo,840000,2900,0.8,156,129,4,58,53,53,550,3,65.47619047619047,-1.0,-1.8369701987210297e-16
2018,10,São Bernardo,840000,2900,0.8,180,141,5,72,51,47,634,4,75.47619047619048,-0.8660254037844386,0.5000000000000001
2018,11,São Bernardo,840000,2900,0.8,173,124,3,60,54,43,539,4,64.16666666666667,-0.5000000000000004,0.8660254037844384
2018,12,São Bernardo,840000,2900,0.8,149,98,4,58,67,33,507,4,60.357142857142854,-2.4492935982947064e-16,1.0
2019,1,São Bernardo,840000,2900,0.8,149,98,3,61,40,52,476,1,56.66666666666667,0.49999999999999994,0.8660254037844387
2019,2,São Bernardo,840000,2900,0.8,146,123,4,58,59,39,528,1,62.857142857142854,0.8660254037844386,0.5000000000000001
2019,3,São Bernardo,840000,2900,0.8,195,125,4,58,58,50,607,1,72.26190476190476,1.0,6.123233995736766e-17
2019,4,São Bernardo,840000,2900,0.8,165,110,3,61,58,40,522,2,62.14285714285714,0.8660254037844387,-0.4999999999999998
2019,5,São Bernardo,840000,2900,0.8,217,145,5,98,89,63,745,2,88.69047619047619,0.49999999999999994,-0.8660254037844387
2019,6,São Bernardo,840000,2900,0.8,191,135,4,82,51,51,624,2,74.28571428571429,1.2246467991473532e-16,-1.0
2019,7,São Bernardo,840000,2900,0.8,208,158,5,72,78,39,686,3,81.66666666666667,-0.4999999999999997,-0.8660254037844388
2019,8,São Bernardo,840000,2900,0.8,185,146,3,71,66,42,609,3,72.5,-0.8660254037844384,-0.5000000000000004
2019,9,São Bernardo,840000,2900,0.8,162,125,4,74,63,38,567,3,67.5,-1.0,-1.8369701987210297e-16
2019,10,São Bernardo,840000,2900,0.8,165,141,4,74,68,44,592,4,70.47619047619048,-0.8660254037844386,0.5000000000000001
2019,11,São Bernardo,840000,2900,0.8,161,117,3,59,43,47,518,4,61.666666666666664,-0.5000000000000004,0.8660254037844384
2019,12,São Bernardo,840000,2900,0.8,169,131,3,65,52,42,556,4,66.19047619047619,-2.4492935982947064e-16,1.0
2020,1,São Bernardo,840000,2900,0.8,149,112,3,56,51,41,500,1,59.52380952380953,0.49999999999999994,0.8660254037844387
2020,2,São Bernardo,840000,2900,0.8,164,107,4,64,70,43,555,1,66.07142857142857,0.8660254037844386,0.5000000000000001
2020,3,São Bernardo,840000,2900,0.8,187,164,3,69,54,63,631,1,75.11904761904762,1.0,6.123233995736766e-17
2020,4,São Bernardo,840000,2900,0.8,207,138,4,91,67,49,654,2,77.85714285714286,0.8660254037844387,-0.4999999999999998
2020,5,São Bernardo,840000,2900,0.8,156,123,4,69,52,38,538,2,64.04761904761905,0.49999999999999994,-0.8660254037844387
2020,6,São Bernardo,840000,2900,0.8,214,146,4,93,71,53,687,2,81.78571428571429,1.2246467991473532e-16,-1.0
2020,7,São Bernardo,840000,2900,0.8,172,153,4,75,72,58,643,3,76.54761904761905,-0.4999999999999997,-0.8660254037844388
2020,8,São Bernardo,840000,2900,0.8,177,167,4,62,52,49,630,3,75.0,-0.8660254037844384,-0.5000000000000004
2020,9,São Bernardo,840000,2900,0.8,177,110,3,64,57,50,554,3,65.95238095238095,-1.0,-1.8369701987210297e-16
2020,10,São Bernardo,840000,2900,0.8,158,107,3,63,47,48,504,4,59.99999999999999,-0.8660254037844386,0.5000000000000001
2020,11,São Bernardo,840000,2900,0.8,147,98,4,78,50,56,531,4,63.214285714285715,-0.5000000000000004,0.8660254037844384
2020,12,São Bernardo,840000,2900,0.8,140,110,3,49,54,38,472,4,56.1904761904762,-2.4492935982947064e-16,1.0
2021,1,São Bernardo,840000,2900,0.8,169,120,4,68,32,52,543,1,64.64285714285714,0.49999999999999994,0.8660254037844387
2021,2,São Bernardo,840000,2900,0.8,145,121,3,62,52,57,529,1,62.976190476190474,0.8660254037844386,0.5000000000000001
2021,3,São Bernardo,840000,2900,0.8,154,112,3,54,38,41,497,1,59.166666666666664,1.0,6.123233995736766e-17
2021,4,São Bernardo,840000,2900,0.8,173,149,4,77,51,41,600,2,71.42857142857143,0.8660254037844387,-0.4999999999999998
2021,5,São Bernardo,840000,2900,0.8,211,147,4,88,66,39,666,2,79.28571428571429,0.49999999999999994,-0.8660254037844387
2021,6,São Bernardo,840000,2900,0.8,208,165,5,123,69,54,751,2,89.40476190476191,1.2246467991473532e-16,-1.0
2021,7,São Bernardo,840000,2900,0.8,201,153,5,88,82,58,713,3,84.88095238095238,-0.4999999999999997,-0.8660254037844388
2021,8,São Bernardo,840000,2900,0.8,179,144,4,63,58,61,619,3,73.69047619047619,-0.8660254037844384,-0.5000000000000004
2021,9,São Bernardo,840000,2900,0.8,158,115,4,56,62,42,534,3,63.57142857142857,-1.0,-1.8369701987210297e-16
2021,10,São Bernardo,840000,2900,0.8,174,115,3,75,63,47,562,4,66.9047619047619,-0.8660254037844386,0.5000000000000001
2021,11,São Bernardo,840000,2900,0.8,128,92,2,52,57,41,441,4,52.5,-0.5000000000000004,0.8660254037844384
2021,12,São Bernardo,840000,2900,0.8,147,114,3,59,40,41,489,4,58.214285714285715,-2.4492935982947064e-16,1.0
2022,1,São Bernardo,840000,2900,0.8,201,125,4,63,58,37,586,1,69.76190476190476,0.49999999999999994,0.8660254037844387
2022,2,São Bernardo,840000,2900,0.8,168,110,4,51,61,48,540,1,64.28571428571428,0.8660254037844386,0.5000000000000001
2022,3,São Bernardo,840000,2900,0.8,171,122,3,65,54,41,540,1,64.28571428571428,1.0,6.123233995736766e-17
2022,4,São Bernardo,840000,2900,0.8,173,109,4,63,48,41,542,2,64.52380952380952,0.8660254037844387,-0.4999999999999998
2022,5,São Bernardo,840000,2900,0.8,177,142,3,62,58,38,573,2,68.21428571428572,0.49999999999999994,-0.8660254037844387
2022,6,São Bernardo,840000,2900,0.8,199,138,5,89,61,54,672,2,80.0,1.2246467991473532e-16,-1.0
2022,7,São Bernardo,840000,2900,0.8,187,111,3,61,54,37,529,3,62.976190476190474,-0.4999999999999997,-0.8660254037844388
2022,8,São Bernardo,840000,2900,0.8,220,133,5,74,68,51,671,3,79.88095238095238,-0.8660254037844384,-0.5000000000000004
2022,9,São Bernardo,840000,2900,0.8,154,116,3,65,46,51,528,3,62.857142857142854,-1.0,-1.8369701987210297e-16
2022,10,São Bernardo,840000,2900,0.8,179,103,3,76,72,36,557,4,66.30952380952381,-0.8660254037844386,0.5000000000000001
2022,11,São Bernardo,840000,2900,0.8,138,97,4,38,44,20,438,4,52.142857142857146,-0.5000000000000004,0.8660254037844384
2022,12,São Bernardo,840000,2900,0.8,144,105,4,64,57,39,524,4,62.38095238095238,-2.4492935982947064e-16,1.0
2023,1,São Bernardo,840000,2900,0.8,129,107,3,60,63,36,484,1,57.61904761904762,0.49999999999999994,0.8660254037844387
2023,2,São Bernardo,840000,2900,0.8,184,136,4,83,56,43,607,1,72.26190476190476,0.8660254037844386,0.5000000000000001
2023,3,São Bernardo,840000,2900,0.8,170,133,4,69,61,43,600,1,71.42857142857143,1.0,6.123233995736766e-17
2023,4,São Bernardo,840000,2900,0.8,163,154,5,71,61,63,637,2,75.83333333333333,0.8660254037844387,-0.4999999999999998
2023,5,São Bernardo,840000,2900,0.8,214,158,4,100,64,54,704,2,83.80952380952381,0.49999999999999994,-0.8660254037844387
2023,6,São Bernardo,840000,2900,0.8,209,133,6,97,70,55,717,2,85.35714285714286,1.2246467991473532e-16,-1.0
2023,7,São Bernardo,840000,2900,0.8,204,145,4,76,66,47,639,3,76.07142857142857,-0.4999999999999997,-0.8660254037844388
2023,8,São Bernardo,840000,2900,0.8,186,154,4,67,60,65,643,3,76.54761904761905,-0.8660254037844384,-0.5000000000000004
2023,9,São Bernardo,840000,2900,0.8,145,116,3,62,37,30,485,3,57.738095238095234,-1.0,-1.8369701987210297e-16
2023,10,São Bernardo,840000,2900,0.8,155,117,4,65,51,42,532,4,63.33333333333333,-0.8660254037844386,0.5000000000000001
2023,11,São Bernardo,840000,2900,0.8,129,98,3,53,63,42,471,4,56.07142857142857,-0.5000000000000004,0.8660254037844384
2023,12,São Bernardo,840000,2900,0.8,154,96,3,57,48,31,464,4,55.23809523809524,-2.4492935982947064e-16,1.0
2018,1,Mauá,480000,3600,0.74,115,97,2,54,27,27,389,1,81.04166666666666,0.49999999999999994,0.8660254037844387
2018,2,Mauá,480000,3600,0.74,156,98,3,51,42,28,468,1,97.5,0.8660254037844386,0.5000000000000001
2018,3,Mauá,480000,3600,0.74,151,117,3,46,46,38,495,1,103.125,1.0,6.123233995736766e-17
2018,4,Mauá,480000,3600,0.74,170,112,3,63,71,34,537,2,111.875,0.8660254037844387,-0.4999999999999998
2018,5,Mauá,480000,3600,0.74,181,126,4,76,61,36,593,2,123.54166666666666,0.49999999999999994,-0.8660254037844387
2018,6,Mauá,480000,3600,0.74,144,105,2,75,44,34,468,2,97.5,1.2246467991473532e-16,-1.0
2018,7,Mauá,480000,3600,0.74,189,125,4,82,58,53,627,3,130.625,-0.4999999999999997,-0.8660254037844388
2018,8,Mauá,480000,3600,0.74,169,129,4,50,52,41,542,3,112.91666666666667,-0.8660254037844384,-0.5000000000000004
2018,9,Mauá,480000,3600,0.74,151,118,4,73,48,37,528,3,110.0,-1.0,-1.8369701987210297e-16
2018,10,Mauá,480000,3600,0.74,142,96,3,45,57,32,466,4,97.08333333333333,-0.8660254037844386,0.5000000000000001
2018,11,Mauá,480000,3600,0.74,119,114,3,45,48,28,431,4,89.79166666666667,-0.5000000000000004,0.8660254037844384
2018,12,Mauá,480000,3600,0.74,127,77,3,50,36,47,420,4,87.5,-2.4492935982947064e-16,1.0
2019,1,Mauá,480000,3600,0.74,108,94,3,44,37,34,400,1,83.33333333333334,0.49999999999999994,0.8660254037844387
2019,2,Mauá,480000,3600,0.74,134,85,4,64,45,36,465,1,96.875,0.8660254037844386,0.5000000000000001
2019,3,Mauá,480000,3600,0.74,120,93,3,50,40,39,426,1,88.75,1.0,6.123233995736766e-17
2019,4,Mauá,480000,3600,0.74,145,107,3,60,47,32,474,2,98.75000000000001,0.8660254037844387,-0.4999999999999998
2019,5,Mauá,480000,3600,0.74,143,128,3,53,60,47,524,2,109.16666666666666,0.49999999999999994,-0.8660254037844387
2019,6,Mauá,480000,3600,0.74,151,114,3,63,45,43,507,2,105.62499999999999,1.2246467991473532e-16,-1.0
2019,7,Mauá,480000,3600,0.74,177,118,4,75,70,38,587,3,122.29166666666666,-0.4999999999999997,-0.8660254037844388
2019,8,Mauá,480000,3600,0.74,150,115,3,48,38,39,466,3,97.08333333333333,-0.8660254037844384,-0.5000000000000004
2019,9,Mauá,480000,3600,0.74,158,98,3,51,42,46,484,3,100.83333333333333,-1.0,-1.8369701987210297e-16
2019,10,Mauá,480000,3600,0.74,141,108,3,52,39,41,466,4,97.08333333333333,-0.8660254037844386,0.5000000000000001
2019,11,Mauá,480000,3600,0.74,131,94,3,43,53,33,431,4,89.79166666666667,-0.5000000000000004,0.8660254037844384
2019,12,Mauá,480000,3600,0.74,103,81,2,34,33,26,344,4,71.66666666666667,-2.4492935982947064e-16,1.0
2020,1,Mauá,480000,3600,0.74,125,103,2,46,35,41,415,1,86.45833333333333,0.49999999999999994,0.8660254037844387
2020,2,Mauá,480000,3600,0.74,112,88,3,48,38,27,394,1,82.08333333333333,0.8660254037844386,0.5000000000000001
2020,3,Mauá,480000,3600,0.74,157,106,3,63,54,32,499,1,103.95833333333333,1.0,6.123233995736766e-17
2020,4,Mauá,480000,3600,0.74,133,104,3,52,49,42,457,2,95.20833333333333,0.8660254037844387,-0.4999999999999998
2020,5,Mauá,480000,3600,0.74,157,107,4,79,40,49,535,2,111.45833333333333,0.49999999999999994,-0.8660254037844387
2020,6,Mauá,480000,3600,0.74,172,113,4,66,53,43,565,2,117.70833333333334,1.2246467991473532e-16,-1.0
2020,7,Mauá,480000,3600,0.74,151,111,4,62,53,42,521,3,108.54166666666666,-0.4999999999999997,-0.8660254037844388
2020,8,Mauá,480000,3600,0.74,133,78,2,44,44,36,404,3,84.16666666666667,-0.8660254037844384,-0.5000000000000004
2020,9,Mauá,480000,3600,0.74,147,96,3,48,41,52,469,3,97.70833333333333,-1.0,-1.8369701987210297e-16
2020,10,Mauá,480000,3600,0.74,157,105,3,51,43,41,486,4,101.25,-0.8660254037844386,0.5000000000000001
2020,11,Mauá,480000,3600,0.74,101,68,2,43,27,21,334,4,69.58333333333333,-0.5000000000000004,0.8660254037844384
2020,12,Mauá,480000,3600,0.74,124,85,2,40,33,25,379,4,78.95833333333333,-2.4492935982947064e-16,1.0
2021,1,Mauá,480000,3600,0.74,131,80,2,66,52,29,431,1,89.79166666666667,0.49999999999999994,0.8660254037844387
2021,2,Mauá,480000,3600,0.74,121,76,3,48,37,27,385,1,80.20833333333334,0.8660254037844386,0.5000000000000001
2021,3,Mauá,480000,3600,0.74,116,103,3,56,41,39,430,1,89.58333333333333,1.0,6.123233995736766e-17
2021,4,Mauá,480000,3600,0.74,141,90,3,46,43,30,429,2,89.375,0.8660254037844387,-0.4999999999999998
2021,5,Mauá,480000,3600,0.74,161,125,3,63,42,37,521,2,108.54166666666666,0.49999999999999994,-0.8660254037844387
2021,6,Mauá,480000,3600,0.74,161,108,3,69,35,30,488,2,101.66666666666666,1.2246467991473532e-16,-1.0
2021,7,Mauá,480000,3600,0.74,159,109,3,59,53,43,519,3,108.125,-0.4999999999999997,-0.8660254037844388
2021,8,Mauá,480000,3600,0.74,160,112,4,62,64,37,535,3,111.45833333333333,-0.8660254037844384,-0.5000000000000004
2021,9,Mauá,480000,3600,0.74,131,101,2,48,37,40,419,3,87.29166666666667,-1.0,-1.8369701987210297e-16
2021,10,Mauá,480000,3600,0.74,115,86,2,31,42,36,366,4,76.25,-0.8660254037844386,0.5000000000000001
2021,11,Mauá,480000,3600,0.74,108,76,2,41,35,21,345,4,71.875,-0.5000000000000004,0.8660254037844384
2021,12,Mauá,480000,3600,0.74,107,88,2,47,47,24,383,4,79.79166666666667,-2.4492935982947064e-16,1.0
2022,1,Mauá,480000,3600,0.74,128,77,3,51,42,29,411,1,85.625,0.49999999999999994,0.8660254037844387
2022,2,Mauá,480000,3600,0.74,107,97,1,53,41,26,371,1,77.29166666666667,0.8660254037844386,0.5000000000000001
2022,3,Mauá,480000,3600,0.74,152,96,3,73,38,40,489,1,101.87499999999999,1.0,6.123233995736766e-17
2022,4,Mauá,480000,3600,0.74,135,99,3,52,35,41,460,2,95.83333333333333,0.8660254037844387,-0.4999999999999998
2022,5,Mauá,480000,3600,0.74,136,122,3,55,44,35,484,2,100.83333333333333,0.49999999999999994,-0.8660254037844387
2022,6,Mauá,480000,3600,0.74,153,111,3,51,56,42,496,2,103.33333333333334,1.2246467991473532e-16,-1.0
2022,7,Mauá,480000,3600,0.74,147,113,3,54,64,39,512,3,106.66666666666667,-0.4999999999999997,-0.8660254037844388
2022,8,Mauá,480000,3600,0.74,156,94,3,54,54,38,485,3,101.04166666666666,-0.8660254037844384,-0.5000000000000004
2022,9,Mauá,480000,3600,0.74,137,86,3,50,35,38,421,3,87.70833333333333,-1.0,-1.8369701987210297e-16
2022,10,Mauá,480000,3600,0.74,111,75,2,52,37,38,380,4,79.16666666666667,-0.8660254037844386,0.5000000000000001
2022,11,Mauá,480000,3600,0.74,119,89,2,50,40,39,409,4,85.20833333333334,-0.5000000000000004,0.8660254037844384
2022,12,Mauá,480000,3600,0.74,121,77,2,50,44,31,378,4,78.75,-2.4492935982947064e-16,1.0
2023,1,Mauá,480000,3600,0.74,113,79,2,45,37,29,373,1,77.70833333333333,0.49999999999999994,0.8660254037844387
2023,2,Mauá,480000,3600,0.74,114,86,2,36,34,34,367,1,76.45833333333334,0.8660254037844386,0.5000000000000001
2023,3,Mauá,480000,3600,0.74,108,104,3,60,36,27,411,1,85.625,1.0,6.123233995736766e-17
2023,4,Mauá,480000,3600,0.74,126,94,3,76,53,46,478,2,99.58333333333334,0.8660254037844387,-0.4999999999999998
2023,5,Mauá,480000,3600,0.74,144,112,3,54,42,33,480,2,100.0,0.49999999999999994,-0.8660254037844387
2023,6,Mauá,480000,3600,0.74,156,113,3,55,62,41,502,2,104.58333333333333,1.2246467991473532e-16,-1.0
2023,7,Mauá,480000,3600,0.74,139,108,3,55,56,47,499,3,103.95833333333333,-0.4999999999999997,-0.8660254037844388
2023,8,Mauá,480000,3600,0.74,150,97,3,65,51,47,492,3,102.50000000000001,-0.8660254037844384,-0.5000000000000004
2023,9,Mauá,480000,3600,0.74,105,78,2,44,31,27,338,3,70.41666666666666,-1.0,-1.8369701987210297e-16
2023,10,Mauá,480000,3600,0.74,108,74,2,38,44,30,361,4,75.20833333333333,-0.8660254037844386,0.5000000000000001
2023,11,Mauá,480000,3600,0.74,110,80,2,45,26,34,356,4,74.16666666666666,-0.5000000000000004,0.8660254037844384
2023,12,Mauá,480000,3600,0.74,122,94,3,47,42,27,415,4,86.45833333333333,-2.4492935982947064e-16,1.0
2018,1,Diadema,420000,13000,0.75,128,82,3,48,41,38,419,1,99.76190476190476,0.49999999999999994,0.8660254037844387
2018,2,Diadema,420000,13000,0.75,152,100,3,51,46,34,479,1,114.04761904761905,0.8660254037844386,0.5000000000000001
2018,3,Diadema,420000,13000,0.75,166,122,3,69,61,38,552,1,131.42857142857142,1.0,6.123233995736766e-17
2018,4,Diadema,420000,13000,0.75,175,111,3,69,61,47,555,2,132.14285714285714,0.8660254037844387,-0.4999999999999998
2018,5,Diadema,420000,13000,0.75,180,122,4,62,59,52,585,2,139.2857142857143,0.49999999999999994,-0.8660254037844387
2018,6,Diadema,420000,13000,0.75,156,107,3,41,60,42,494,2,117.61904761904763,1.2246467991473532e-16,-1.0
2018,7,Diadema,420000,13000,0.75,150,135,4,73,56,54,574,3,136.66666666666666,-0.4999999999999997,-0.8660254037844388
2018,8,Diadema,420000,13000,0.75,163,134,4,68,59,40,575,3,136.90476190476193,-0.8660254037844384,-0.5000000000000004
2018,9,Diadema,420000,13000,0.75,181,129,4,75,61,46,594,3,141.42857142857142,-1.0,-1.8369701987210297e-16
2018,10,Diadema,420000,13000,0.75,146,109,3,51,48,47,495,4,117.85714285714286,-0.8660254037844386,0.5000000000000001
2018,11,Diadema,420000,13000,0.75,131,108,3,73,49,33,475,4,113.09523809523809,-0.5000000000000004,0.8660254037844384
2018,12,Diadema,420000,13000,0.75,138,100,2,43,39,44,436,4,103.80952380952381,-2.4492935982947064e-16,1.0
2019,1,Diadema,420000,13000,0.75,108,92,2,41,40,30,374,1,89.04761904761905,0.49999999999999994,0.8660254037844387
2019,2,Diadema,420000,13000,0.75,119,90,3,56,25,40,415,1,98.8095238095238,0.8660254037844386,0.5000000000000001
2019,3,Diadema,420000,13000,0.75,182,92,5,46,51,44,544,1,129.52380952380952,1.0,6.123233995736766e-17
2019,4,Diadema,420000,13000,0.75,164,109,3,50,52,36,505,2,120.23809523809524,0.8660254037844387,-0.4999999999999998
2019,5,Diadema,420000,13000,0.75,159,117,3,57,74,48,552,2,131.42857142857142,0.49999999999999994,-0.8660254037844387
2019,6,Diadema,420000,13000,0.75,167,114,3,50,48,54,514,2,122.38095238095237,1.2246467991473532e-16,-1.0
2019,7,Diadema,420000,13000,0.75,174,115,4,62,56,41,553,3,131.66666666666669,-0.4999999999999997,-0.8660254037844388
2019,8,Diadema,420000,13000,0.75,197,112,4,68,65,54,596,3,141.9047619047619,-0.8660254037844384,-0.5000000000000004
